"INSTITUCIONET E ARSIMIT
 TE LARTE PUBLIK",FAKULTETI,ID E PROGRAMIT TË  STUDIMIT ,"EMERTIMI I PROGRAMIT
 TË  STUDIMIT ",INDEKSI I PROFILIT,LLOJI SHKOLLES,KOEFICIENTET
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 192 , Mësuesi për Arsimin Parashkollor ,33,"HARRY FULTZ, AUTOMEKANIK",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 192 , Mësuesi për Arsimin Parashkollor ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 192 , Mësuesi për Arsimin Parashkollor ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,6,GJIMNAZ GJUHËSOR,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,9,SHKOLLË PEDAGOGJIKE,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,10,HOTELERI-TURIZËM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,12,MEKANIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,13,ELEKTROTEKNIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,14,ELEKTRONIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,15,PËRPUNIM DRURI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,16,NDËRTIM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,22,GJEODEZI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,24,LLOGARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,25,SHËRBIME BANKARE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,27,RRJETE TË DHËNASH,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,28,MBËSHTETJE E PËRDORUESVE TË TIK,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,29,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,30,SILVIKULTURË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,31,"HARRY FULTZ, BIZNES",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,32,"HARRY FULTZ, ELEKTRONIKË",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,33,"HARRY FULTZ, AUTOMEKANIK",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 193 , Gjuhë Shqipe dhe Letërsi ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,6,GJIMNAZ GJUHËSOR,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,9,SHKOLLË PEDAGOGJIKE,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,10,HOTELERI-TURIZËM,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,12,MEKANIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,13,ELEKTROTEKNIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,14,ELEKTRONIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,15,PËRPUNIM DRURI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,16,NDËRTIM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,22,GJEODEZI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,24,LLOGARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,25,SHËRBIME BANKARE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,27,RRJETE TË DHËNASH,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,28,MBËSHTETJE E PËRDORUESVE TË TIK,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,29,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,30,SILVIKULTURË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,31,"HARRY FULTZ, BIZNES",1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,32,"HARRY FULTZ, ELEKTRONIKË",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,33,"HARRY FULTZ, AUTOMEKANIK",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 194 , Gjuhë Angleze ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,6,GJIMNAZ GJUHËSOR,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,9,SHKOLLË PEDAGOGJIKE,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,10,HOTELERI-TURIZËM,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,12,MEKANIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,13,ELEKTROTEKNIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,14,ELEKTRONIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,15,PËRPUNIM DRURI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,16,NDËRTIM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,22,GJEODEZI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,24,LLOGARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,25,SHËRBIME BANKARE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,27,RRJETE TË DHËNASH,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,28,MBËSHTETJE E PËRDORUESVE TË TIK,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,29,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,30,SILVIKULTURË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,31,"HARRY FULTZ, BIZNES",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,32,"HARRY FULTZ, ELEKTRONIKË",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,33,"HARRY FULTZ, AUTOMEKANIK",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 195 , Gjuhë Italiane ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,6,GJIMNAZ GJUHËSOR,1.2
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,9,SHKOLLË PEDAGOGJIKE,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,10,HOTELERI-TURIZËM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,12,MEKANIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,13,ELEKTROTEKNIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,14,ELEKTRONIKË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,15,PËRPUNIM DRURI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,16,NDËRTIM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,17,TEKSTIL-KONFEKSIONE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,18,TEKNOLOGJI USHQIMORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,19,BUJQËSI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,20,SHËRBIME SOCIALE DHE SHËNDETSORE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,21,VETERINARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,22,GJEODEZI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,23,INSTALUES I SISTEMEVE TERMOHIDRAULIKE ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,24,LLOGARI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,25,SHËRBIME BANKARE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,26,ADMINSITRIM BIZNESI ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,27,RRJETE TË DHËNASH,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,28,MBËSHTETJE E PËRDORUESVE TË TIK,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,29,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT ,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,30,SILVIKULTURË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,31,"HARRY FULTZ, BIZNES",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,32,"HARRY FULTZ, ELEKTRONIKË",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,33,"HARRY FULTZ, AUTOMEKANIK",1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,34,PETER MAHRINGER TEKNOLOGJI INFORMACIONI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 196 , Histori - Gjeografi  ,35,PROFILI IM S'ËSHTË NË LISTË,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,1,GJIMNAZ,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,2,GJIMNAZ ME KOHË TË SHKURTUAR,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,3,SEKSION DY GJUHËSH SHQIP-FRËNGJISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,4,SEKSION DY GJUHËSH SHQIP-ITALISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,5,SEKSION DY GJUHËSH SHQIP-GJERMANISHT,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,6,GJIMNAZ GJUHËSOR,1.3
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,7,SHKOLLË ARTISTIKE/KOREOGRAFIKE,1.1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,8,SHKOLLË SPORTIVE,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,9,SHKOLLË PEDAGOGJIKE,1.4
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,10,HOTELERI-TURIZËM,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,11,SHËRBIME MJETESH TRANSPORTI,1
UNIVERSITETI I VLORËS “Ismail Qemali”,FAKULTETI I SHKENCAVE HUMANE, 197 , Drejtësi ,12,MEKANIKË,1
