"INSTITUCIONET E ARSIMIT
 TE LARTE PUBLIK",FAKULTETI,ID E PROGRAMIT TË  STUDIMIT ,"EMERTIMI I PROGRAMIT
 TË  STUDIMIT ",INDEKSI I LENDES,LENDET ME ZGJEDHJE,KOEFICIENTET,SHENIM
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,17,HISTORI E THELLUAR,1.1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,18,GJEOGRAFI BËRTHAMË,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,19,GJEOGRAFI E THELLUAR,1.1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,20,EKONOMI BËRTHAMË,1.2,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,21,EKONOMI E THELLUAR,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,22,TEKNOLOGJI BËRTHAMË,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,23,TEKNOLOGJI E THELLUAR,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,24,QYTETARI,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,25,PSIKOLOGJI,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,26,FILOZOFI,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,27,SOCIOLOGJI,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,28,HISTORI MUZIKE,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,29,HISTORI ARTI,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,30,HISTORI BALETI,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,31,ADMINISTRIM BIZNESI,1.2,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,32,BUJQËSI,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,33,ELEKTRONIK NË TEKNOLOGJINË E AUTOMATIZIMIT,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,34,ELEKTRONIKË,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,35,ELEKTROTEKNIKË,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,36,GJEODEZI,1.3,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,37,"HARRY FULTZ, AUTOMEKANIK",1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,38,"HARRY FULTZ, BIZNES",1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,39,"HARRY FULTZ, ELEKTRONIKË",1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,40,HOTELERI-TURIZËM,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,41,INSTALUES I SISTEMEVE TERMOHIDRAULIKE,1.2,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,42,LLOGARI,1.3,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,43,MBËSHTETJE E PËRDORUESVE TË TIK,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,44,MEKANIKË,1.3,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,45,NDËRTIM,1.1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,46,"PETER MAHRINGER, TEKNOLOGJI INFORMACIONI",1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,47,PËRPUNIM DRURI,1.1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,48,RRJETE TË DHËNASH,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,49,SILVIKULTURË,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,50,SHËRBIME BANKARE,1.1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,51,SHËRBIME MJETESH TRANSPORTI,1.2,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,52,SHËRBIME SOCIALE DHE SHËNDETSORE,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,53,TEKNOLOGJI USHQIMORE,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,54,TEKSTIL-KONFEKSIONE,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,55,VETERINARI,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,67,FIZIKË ITALISHT,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,68,HISTORI ITALISHT,1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,69,GJEOGRAFI GJERMANISHT,1.1,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,80,"Anglisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,81,"Italisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,82,"Frengjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,83,"Gjermanisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,84,"Spanjisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,85,"Greqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 070 , Inxhinieri Elektrike (Energjitikë) ,86,"Turqisht, Gjuhë e huaj e dytë",1.1,Kjo lëndë vlen vetëm për kandidatët e viteve të kaluara (A1Z)
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 071 , Inxhinieri Mekatronike ,1,ANGLISHT,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 071 , Inxhinieri Mekatronike ,2,ITALISHT,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 071 , Inxhinieri Mekatronike ,3,FRENGJISHT,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 071 , Inxhinieri Mekatronike ,4,GJERMANISHT,1.4,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 071 , Inxhinieri Mekatronike ,5,SPANJISHT,1.3,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 071 , Inxhinieri Mekatronike ,6,GREQISHT,1.3,
UNIVERSITETI POLITEKNIK I TIRANËS,FAKULTETI I INXHINERISË ELEKTRIKE, 071 , Inxhinieri Mekatronike ,7,TURQISHT,1.3,
